recno,TYC1,TYC2,TYC3,BTmag,VTmag,HIP,RA(ICRS),DE(ICRS)
2160662,8446,1644,1,4.131,2.287,112122,340.66642139,-46.88456694
2161100,8448,1362,1,5.143,3.988,114421,347.58930389,-45.24665167
1867320,7494,1748,1,2.87,2.971,108085,328.48191111,-37.36482528
2003512,7943,2105,1,3.828,3.935,95241,290.6595275,-44.45891417
2154248,8411,1822,1,4.368,3.203,101772,309.39163417,-47.2916575
2142070,8365,1698,1,3.526,3.635,88714,271.657825,-50.09145528
2139266,8359,3650,1,3.254,3.436,90422,276.74345639,-45.96833639
2001959,7935,2139,1,3.819,3.927,95347,290.97147083,-40.61565917
1710535,6885,2837,1,2.717,2.599,93506,285.65293667,-29.88011417
1709491,6881,1777,1,4.816,3.427,93864,286.73516583,-27.66984722
1575840,6372,1278,1,4.991,3.841,105881,321.66678306,-22.41137667
1574544,6362,1078,1,4.064,3.704,106985,325.02228167,-16.66225694
1574661,6363,1044,1,3.215,2.885,107556,326.75955694,-16.12659472
1430705,5753,2281,1,4.009,3.151,100345,305.25270028,-14.78140417
1430013,5749,2530,1,4.759,3.665,100064,304.51342083,-12.54485833
1432128,5760,1997,1,3.769,3.758,102618,311.91889028,-9.4956875
